file_name,set,class
stop\106a6183_nohash_3.wav,0,3
right\1365dd89_nohash_0.wav,0,2
up\262d7a03_nohash_0.wav,0,4
down\85c5eaa0_nohash_0.wav,0,0
down\151bfb79_nohash_0.wav,0,0
stop\ab1299bb_nohash_0.wav,0,3
left\b4ea0d9a_nohash_0.wav,0,1
up\6e2ef3d5_nohash_0.wav,0,4
up\902258bb_nohash_0.wav,0,4
up\73f20b00_nohash_1.wav,0,4
left\d7c60815_nohash_0.wav,0,1
down\dac8b7f9_nohash_0.wav,0,0
up\c98bbbd3_nohash_3.wav,0,4
right\f035e2ea_nohash_3.wav,0,2
up\235b444f_nohash_1.wav,0,4
right\a045368c_nohash_1.wav,0,2
right\d0f7bef5_nohash_0.wav,0,2
stop\7d5f87c8_nohash_0.wav,0,3
up\6969e51a_nohash_2.wav,0,4
stop\69953f48_nohash_0.wav,0,3
up\0474c92a_nohash_0.wav,0,4
up\4c77947d_nohash_0.wav,0,4
up\4995d875_nohash_2.wav,0,4
stop\b63fea9e_nohash_0.wav,0,3
up\75b631ff_nohash_0.wav,0,4
right\aa233654_nohash_0.wav,0,2
up\85834399_nohash_0.wav,0,4
right\8a1c449e_nohash_0.wav,0,2
up\da040491_nohash_4.wav,0,4
down\e49428d9_nohash_0.wav,0,0
down\39833acb_nohash_2.wav,0,0
down\08ab231c_nohash_2.wav,0,0
down\ec989d6d_nohash_2.wav,0,0
stop\a4e8a997_nohash_0.wav,0,3
stop\f9643d42_nohash_0.wav,0,3
stop\573cdb8a_nohash_1.wav,0,3
left\5ebc1cda_nohash_6.wav,0,1
down\1970b130_nohash_0.wav,0,0
stop\418e7158_nohash_0.wav,0,3
up\f852895b_nohash_0.wav,0,4
down\bdb90d38_nohash_1.wav,0,0
down\d278d8ef_nohash_1.wav,0,0
up\d21fd169_nohash_2.wav,0,4
stop\0f46028a_nohash_0.wav,0,3
stop\8ff44869_nohash_1.wav,0,3
stop\e1aa22e4_nohash_2.wav,0,3
left\b5cf6ea8_nohash_2.wav,0,1
up\211b928a_nohash_1.wav,0,4
up\5a5721f8_nohash_2.wav,0,4
up\dae01802_nohash_2.wav,0,4
left\28e47b1a_nohash_2.wav,0,1
left\888a0c49_nohash_3.wav,0,1
left\f3957e23_nohash_0.wav,0,1
up\0d2bcf9d_nohash_0.wav,0,4
right\e7ea8b76_nohash_0.wav,0,2
stop\51f4d5b0_nohash_0.wav,0,3
up\300384f0_nohash_0.wav,0,4
right\90e72357_nohash_1.wav,0,2
right\3cc595de_nohash_1.wav,0,2
down\ec989d6d_nohash_1.wav,0,0
up\54ad8f22_nohash_2.wav,0,4
up\747e69fd_nohash_0.wav,0,4
right\8f3f252c_nohash_0.wav,0,2
up\578d3efb_nohash_3.wav,0,4
up\facd97c0_nohash_0.wav,0,4
stop\fb7eb481_nohash_4.wav,0,3
right\5170b77f_nohash_4.wav,0,2
right\54b6d355_nohash_3.wav,0,2
up\bd2db1a5_nohash_0.wav,0,4
right\c1d39ce8_nohash_3.wav,0,2
stop\08ab231c_nohash_3.wav,0,3
stop\dae01802_nohash_2.wav,0,3
right\24cab2cb_nohash_0.wav,0,2
up\6f5eea74_nohash_0.wav,0,4
left\7211390b_nohash_3.wav,0,1
left\022cd682_nohash_0.wav,0,1
down\92a9c5e6_nohash_1.wav,0,0
up\56abe7dc_nohash_3.wav,0,4
right\5c8af87a_nohash_1.wav,0,2
up\ff2b842e_nohash_0.wav,0,4
right\1496195a_nohash_0.wav,0,2
up\c7aa72e6_nohash_0.wav,0,4
right\9a69672b_nohash_1.wav,0,2
right\bcf614a2_nohash_0.wav,0,2
down\fbdc07bb_nohash_1.wav,0,0
right\3e31dffe_nohash_4.wav,0,2
down\fad7a69a_nohash_1.wav,0,0
left\c0e8f5a1_nohash_0.wav,0,1
stop\845f8553_nohash_4.wav,0,3
stop\61e2f74f_nohash_4.wav,0,3
up\56abe7dc_nohash_2.wav,0,4
right\161fcca8_nohash_0.wav,0,2
down\30276d03_nohash_2.wav,0,0
right\0d6d7360_nohash_0.wav,0,2
down\e0315cf6_nohash_4.wav,0,0
left\9f4098cb_nohash_1.wav,0,1
stop\ceaadb24_nohash_0.wav,0,3
stop\67bdbf56_nohash_1.wav,0,3
stop\94de6a6a_nohash_3.wav,0,3
up\95fd5a0f_nohash_2.wav,0,4
right\74241b28_nohash_1.wav,0,2
down\e6be0830_nohash_0.wav,0,0
stop\7e4fa1d8_nohash_0.wav,0,3
right\f06190c1_nohash_1.wav,0,2
stop\1a73dcd1_nohash_0.wav,0,3
stop\5f1b1051_nohash_0.wav,0,3
right\6c88cf25_nohash_1.wav,0,2
stop\85834399_nohash_0.wav,0,3
stop\437455be_nohash_0.wav,0,3
stop\77f185d3_nohash_0.wav,0,3
stop\4cee0c60_nohash_1.wav,0,3
right\39833acb_nohash_2.wav,0,2
stop\837a0f64_nohash_0.wav,0,3
left\cd7f8c1b_nohash_3.wav,0,1
down\2275edbb_nohash_0.wav,0,0
stop\a05a90c1_nohash_2.wav,0,3
stop\c634a189_nohash_1.wav,0,3
right\9a76f8c3_nohash_3.wav,0,2
up\7d5f87c8_nohash_0.wav,0,4
stop\62f05757_nohash_3.wav,0,3
left\f5626af6_nohash_2.wav,0,1
right\ef2578c0_nohash_0.wav,0,2
up\4c841771_nohash_1.wav,0,4
stop\f01a0d63_nohash_2.wav,0,3
down\340c8b10_nohash_0.wav,0,0
stop\a489191a_nohash_2.wav,0,3
left\324210dd_nohash_4.wav,0,1
right\d264f7b6_nohash_5.wav,0,2
left\b43de700_nohash_0.wav,0,1
down\215699ff_nohash_0.wav,0,0
down\964e8cfd_nohash_4.wav,0,0
down\a04817c2_nohash_3.wav,0,0
stop\86478fab_nohash_0.wav,0,3
stop\85851131_nohash_0.wav,0,3
right\a1e71565_nohash_1.wav,0,2
left\6c0f6493_nohash_1.wav,0,1
right\0ac15fe9_nohash_1.wav,0,2
down\7e7ca854_nohash_4.wav,0,0
left\cce7416f_nohash_8.wav,0,1
right\14c7b073_nohash_2.wav,0,2
stop\51c5601d_nohash_2.wav,0,3
up\b41a92a3_nohash_0.wav,0,4
right\17cc40ee_nohash_0.wav,0,2
up\31f01a8d_nohash_1.wav,0,4
down\28ce0c58_nohash_1.wav,0,0
down\88a487ce_nohash_1.wav,0,0
up\69f609ec_nohash_0.wav,0,4
up\f9af823e_nohash_0.wav,0,4
down\106a6183_nohash_2.wav,0,0
up\e5dadd24_nohash_2.wav,0,4
left\de4f7798_nohash_0.wav,0,1
up\b0f5b16d_nohash_2.wav,0,4
right\f6581345_nohash_2.wav,0,2
down\48bfde8e_nohash_0.wav,0,0
left\b87bdb22_nohash_2.wav,0,1
down\0132a06d_nohash_3.wav,0,0
down\cce7416f_nohash_11.wav,0,0
left\f19d1738_nohash_0.wav,0,1
left\e6327279_nohash_2.wav,0,1
down\ef3367d9_nohash_6.wav,0,0
down\f2898d06_nohash_2.wav,0,0
up\cce7416f_nohash_1.wav,0,4
stop\b66f4f93_nohash_5.wav,0,3
stop\54aecbd5_nohash_4.wav,0,3
stop\01d22d03_nohash_0.wav,0,3
down\ca48dc76_nohash_0.wav,0,0
down\333d7ddb_nohash_3.wav,0,0
down\bbc30633_nohash_4.wav,0,0
up\e53139ad_nohash_1.wav,0,4
stop\c93d5e22_nohash_1.wav,0,3
down\77f185d3_nohash_0.wav,0,0
down\01d22d03_nohash_0.wav,0,0
up\ead2934a_nohash_1.wav,0,4
up\02e85b60_nohash_0.wav,0,4
up\e71a9381_nohash_0.wav,0,4
right\f5341341_nohash_1.wav,0,2
left\508e30ee_nohash_1.wav,0,1
down\5f8097e1_nohash_1.wav,0,0
right\b71ebf79_nohash_0.wav,0,2
stop\763188c4_nohash_2.wav,0,3
right\5fadb538_nohash_3.wav,0,2
down\e63b69c5_nohash_0.wav,0,0
left\c634a189_nohash_0.wav,0,1
up\3ee0fc39_nohash_0.wav,0,4
left\3589bc72_nohash_0.wav,0,1
up\71d0ded4_nohash_3.wav,0,4
down\0bfec55f_nohash_1.wav,0,0
right\db9d52d2_nohash_0.wav,0,2
stop\96d8bb6f_nohash_1.wav,0,3
right\af790082_nohash_0.wav,0,2
stop\54b6d355_nohash_2.wav,0,3
left\a77fbcfd_nohash_3.wav,0,1
down\9be15e93_nohash_0.wav,0,0
stop\5f8097e1_nohash_2.wav,0,3
left\61abbf52_nohash_2.wav,0,1
up\b5cf6ea8_nohash_4.wav,0,4
up\ac9dee0e_nohash_3.wav,0,4
left\ad63d93c_nohash_3.wav,0,1
right\db72a474_nohash_0.wav,0,2
right\a13e0a74_nohash_0.wav,0,2
right\1fe4c891_nohash_0.wav,0,2
right\a331d9cb_nohash_0.wav,0,2
down\e14d3db8_nohash_0.wav,0,0
left\5170b77f_nohash_3.wav,0,1
up\7910d292_nohash_0.wav,0,4
stop\b9f46737_nohash_3.wav,0,3
up\ef77b778_nohash_1.wav,0,4
right\743edf9d_nohash_0.wav,0,2
stop\9dcfba4b_nohash_0.wav,0,3
right\472b8045_nohash_0.wav,0,2
stop\1b42b551_nohash_4.wav,0,3
right\ab76ac76_nohash_0.wav,0,2
right\18f8afd5_nohash_4.wav,0,2
stop\8769c34c_nohash_0.wav,0,3
left\6124b431_nohash_0.wav,0,1
left\72242187_nohash_3.wav,0,1
stop\6c968bd9_nohash_1.wav,0,3
down\d1453a87_nohash_0.wav,0,0
left\122c5aa7_nohash_3.wav,0,1
down\eb3f7d82_nohash_1.wav,0,0
stop\a1cff772_nohash_5.wav,0,3
down\87070229_nohash_0.wav,0,0
down\b5cf6ea8_nohash_3.wav,0,0
down\1942abd7_nohash_0.wav,0,0
stop\1acc97de_nohash_0.wav,0,3
right\b8874962_nohash_0.wav,0,2
stop\332d33b1_nohash_2.wav,0,3
left\b69002d4_nohash_3.wav,0,1
left\28ce0c58_nohash_2.wav,0,1
right\a73be046_nohash_0.wav,0,2
down\2d92f18b_nohash_3.wav,0,0
down\257e17e0_nohash_0.wav,0,0
up\21e8c417_nohash_0.wav,0,4
left\e9abfe31_nohash_0.wav,0,1
down\66276b0e_nohash_0.wav,0,0
right\418e7158_nohash_3.wav,0,2
left\4a294341_nohash_3.wav,0,1
up\4a294341_nohash_2.wav,0,4
up\3a33d3a4_nohash_0.wav,0,4
right\676f8138_nohash_3.wav,0,2
right\2275edbb_nohash_0.wav,0,2
right\a4ca3afe_nohash_0.wav,0,2
stop\df280250_nohash_0.wav,0,3
right\211b928a_nohash_0.wav,0,2
down\6c968bd9_nohash_3.wav,0,0
stop\11860c84_nohash_0.wav,0,3
down\ca4d5368_nohash_0.wav,0,0
stop\e2b7d6d6_nohash_2.wav,0,3
up\f8ba7c0e_nohash_0.wav,0,4
left\efbc3952_nohash_0.wav,0,1
up\1cec8d71_nohash_2.wav,0,4
up\6cb6eee7_nohash_0.wav,0,4
down\3589bc72_nohash_0.wav,0,0
right\53fd1780_nohash_1.wav,0,2
stop\784e281a_nohash_0.wav,0,3
up\3f45a0cf_nohash_0.wav,0,4
up\a40c62f1_nohash_0.wav,0,4
up\5170b77f_nohash_4.wav,0,4
left\82c6d220_nohash_0.wav,0,1
up\1a994c9f_nohash_1.wav,0,4
stop\fb7eb481_nohash_3.wav,0,3
up\90e72357_nohash_0.wav,0,4
up\b5cf6ea8_nohash_1.wav,0,4
down\f568162b_nohash_2.wav,0,0
stop\1f3e4139_nohash_0.wav,0,3
right\d84829e0_nohash_0.wav,0,2
right\1ffd513b_nohash_0.wav,0,2
right\587f3271_nohash_2.wav,0,2
right\c22ebf46_nohash_2.wav,0,2
down\f3957e23_nohash_0.wav,0,0
right\b97c9f77_nohash_0.wav,0,2
down\25132942_nohash_0.wav,0,0
down\94de6a6a_nohash_3.wav,0,0
stop\821b64cc_nohash_1.wav,0,3
up\826268f8_nohash_0.wav,0,4
right\85851131_nohash_3.wav,0,2
right\15f04ff8_nohash_0.wav,0,2
down\ab7b5acd_nohash_2.wav,0,0
right\692a88e6_nohash_2.wav,0,2
left\3983ba0d_nohash_0.wav,0,1
down\14872d06_nohash_0.wav,0,0
down\c4500713_nohash_0.wav,0,0
down\07089da9_nohash_3.wav,0,0
left\da584bc0_nohash_0.wav,0,1
right\3e3b65eb_nohash_0.wav,0,2
right\763188c4_nohash_3.wav,0,2
up\5aac2efa_nohash_0.wav,0,4
right\ec545975_nohash_0.wav,0,2
down\229978fd_nohash_4.wav,0,0
down\3ae5c04f_nohash_0.wav,0,0
left\92a9c5e6_nohash_1.wav,0,1
left\8335f893_nohash_0.wav,0,1
left\d5b963aa_nohash_4.wav,0,1
left\3367cff6_nohash_0.wav,0,1
up\0a196374_nohash_1.wav,0,4
stop\dae01802_nohash_0.wav,0,3
right\db24628d_nohash_4.wav,0,2
left\d0ce2418_nohash_2.wav,0,1
right\dbaf8fc6_nohash_0.wav,0,2
down\1cc80e39_nohash_0.wav,0,0
right\bbc30633_nohash_2.wav,0,2
right\fb727898_nohash_1.wav,0,2
down\1d919a90_nohash_1.wav,0,0
left\cd85758f_nohash_0.wav,0,1
left\067f61e2_nohash_1.wav,0,1
left\878befa7_nohash_1.wav,0,1
down\b83c1acf_nohash_0.wav,0,0
left\ba676390_nohash_0.wav,0,1
stop\1ed0b13d_nohash_2.wav,0,3
up\4954abe8_nohash_0.wav,0,4
down\b5552931_nohash_3.wav,0,0
down\679463fc_nohash_4.wav,0,0
down\c39703ec_nohash_3.wav,0,0
right\50a7d406_nohash_0.wav,0,2
up\3f170018_nohash_2.wav,0,4
stop\18e910f4_nohash_2.wav,0,3
stop\24694eb6_nohash_1.wav,0,3
up\7e556a2c_nohash_0.wav,0,4
right\8c7f81df_nohash_0.wav,0,2
up\067f61e2_nohash_3.wav,0,4
down\5f9cd2eb_nohash_4.wav,0,0
up\ee4a907f_nohash_0.wav,0,4
right\7c1d8533_nohash_0.wav,0,2
down\71f6fed7_nohash_0.wav,0,0
up\e0c782d5_nohash_1.wav,0,4
stop\3006c271_nohash_1.wav,0,3
stop\3291330e_nohash_3.wav,0,3
right\76424fa5_nohash_1.wav,0,2
left\df1d5024_nohash_0.wav,0,1
stop\15dd287d_nohash_2.wav,0,3
right\74241b28_nohash_3.wav,0,2
left\2f666bb2_nohash_1.wav,0,1
stop\ce0cb033_nohash_3.wav,0,3
stop\a7216980_nohash_0.wav,0,3
down\264f471d_nohash_0.wav,0,0
right\3102f006_nohash_0.wav,0,2
left\837a0f64_nohash_1.wav,0,1
stop\07089da9_nohash_4.wav,0,3
left\da27460c_nohash_0.wav,0,1
up\3a3ee7ed_nohash_4.wav,0,4
up\a7216980_nohash_0.wav,0,4
right\4c3cddb8_nohash_1.wav,0,2
down\b69002d4_nohash_4.wav,0,0
stop\b5552931_nohash_0.wav,0,3
stop\5ac04a92_nohash_1.wav,0,3
left\743edf9d_nohash_0.wav,0,1
right\da7689f1_nohash_1.wav,0,2
right\aff582a1_nohash_4.wav,0,2
stop\f00180d0_nohash_0.wav,0,3
up\446a3161_nohash_0.wav,0,4
down\c98bbbd3_nohash_2.wav,0,0
left\551e42e8_nohash_0.wav,0,1
left\7c1d8533_nohash_2.wav,0,1
right\ef3367d9_nohash_3.wav,0,2
right\856eb138_nohash_4.wav,0,2
left\a6d586b7_nohash_1.wav,0,1
down\587f3271_nohash_1.wav,0,0
left\06a79a03_nohash_1.wav,0,1
down\d37e4bf1_nohash_2.wav,0,0
right\f953e1af_nohash_0.wav,0,2
right\c98bbbd3_nohash_0.wav,0,2
right\b97c9f77_nohash_1.wav,0,2
stop\28ef2a01_nohash_0.wav,0,3
stop\2a1f4853_nohash_0.wav,0,3
stop\8134f43f_nohash_4.wav,0,3
right\fd5ccd39_nohash_3.wav,0,2
left\3b4f8f24_nohash_3.wav,0,1
right\07c5129e_nohash_0.wav,0,2
up\1ed0b13d_nohash_3.wav,0,4
stop\8dc18a75_nohash_2.wav,0,3
up\5769c5ab_nohash_2.wav,0,4
stop\9a7c1f83_nohash_3.wav,0,3
stop\ef2a3cfb_nohash_0.wav,0,3
up\3a929277_nohash_3.wav,0,4
down\73cccfaf_nohash_0.wav,0,0
left\964e8cfd_nohash_2.wav,0,1
up\20a0d54b_nohash_1.wav,0,4
down\f6617a86_nohash_0.wav,0,0
up\e0c782d5_nohash_4.wav,0,4
stop\7846fd85_nohash_4.wav,0,3
up\ab9b93e4_nohash_1.wav,0,4
up\b9f46737_nohash_2.wav,0,4
up\3a929277_nohash_4.wav,0,4
up\9ff2d2f4_nohash_3.wav,0,4
stop\2ce7534c_nohash_2.wav,0,3
left\35c29afe_nohash_0.wav,0,1
down\03cf93b1_nohash_1.wav,0,0
right\caa4779f_nohash_1.wav,0,2
up\c137814b_nohash_1.wav,0,4
up\b83c1acf_nohash_0.wav,0,4
down\ed032775_nohash_4.wav,0,0
right\1df483c0_nohash_0.wav,0,2
down\493392c6_nohash_1.wav,0,0
up\56eb74ae_nohash_3.wav,0,4
left\5fc3ed24_nohash_0.wav,0,1
right\050170cb_nohash_3.wav,0,2
up\7d6b4b10_nohash_2.wav,0,4
down\54b6d355_nohash_4.wav,0,0
down\4954abe8_nohash_0.wav,0,0
up\db43cd03_nohash_0.wav,0,4
right\51055bda_nohash_2.wav,0,2
down\cd671b5f_nohash_3.wav,0,0
right\3d86b69a_nohash_1.wav,0,2
stop\35c8fa78_nohash_0.wav,0,3
up\8fe67225_nohash_0.wav,0,4
stop\e55a2b20_nohash_0.wav,0,3
stop\6f689791_nohash_0.wav,0,3
stop\589bce2c_nohash_0.wav,0,3
stop\15c563d7_nohash_2.wav,0,3
right\1dc86f91_nohash_0.wav,0,2
left\03401e93_nohash_0.wav,0,1
up\1acc97de_nohash_1.wav,0,4
down\1b4c9b89_nohash_3.wav,0,0
left\f2e9b610_nohash_2.wav,0,1
left\aa48c94a_nohash_0.wav,0,1
down\099d52ad_nohash_1.wav,0,0
up\81332c92_nohash_1.wav,0,4
right\ad63d93c_nohash_4.wav,0,2
down\f45fcf9a_nohash_0.wav,0,0
left\3852fca2_nohash_0.wav,0,1
right\0b139000_nohash_0.wav,0,2
right\893705bb_nohash_0.wav,0,2
up\617aeb6c_nohash_1.wav,0,4
up\2fee065a_nohash_4.wav,0,4
right\da040491_nohash_2.wav,0,2
right\324210dd_nohash_1.wav,0,2
right\321aba74_nohash_0.wav,0,2
stop\3c257192_nohash_3.wav,0,3
down\c9b5ff26_nohash_1.wav,0,0
up\e0c782d5_nohash_2.wav,0,4
down\499be02e_nohash_0.wav,0,0
left\9f4098cb_nohash_0.wav,0,1
up\74b73f88_nohash_1.wav,0,4
left\050170cb_nohash_2.wav,0,1
up\e0315cf6_nohash_4.wav,0,4
left\9ab86dd0_nohash_0.wav,0,1
up\1b42b551_nohash_4.wav,0,4
left\093f65a1_nohash_0.wav,0,1
down\617de221_nohash_4.wav,0,0
left\12623a81_nohash_0.wav,0,1
left\3d3ddaf8_nohash_1.wav,0,1
right\85c60942_nohash_0.wav,0,2
down\edd8bfe3_nohash_2.wav,0,0
left\7e7ca854_nohash_0.wav,0,1
down\a489191a_nohash_2.wav,0,0
up\b49caed3_nohash_1.wav,0,4
right\f5733968_nohash_3.wav,0,2
left\460f2bad_nohash_3.wav,0,1
up\87070229_nohash_4.wav,0,4
stop\3d53244b_nohash_3.wav,0,3
stop\6a2fb9a5_nohash_0.wav,0,3
stop\fce65496_nohash_0.wav,0,3
left\2e75d37a_nohash_1.wav,0,1
up\235b444f_nohash_0.wav,0,4
up\ce0cb033_nohash_0.wav,0,4
down\28ed6bc9_nohash_0.wav,0,0
up\c518d1b1_nohash_1.wav,0,4
stop\17f0e206_nohash_0.wav,0,3
down\10ace7eb_nohash_3.wav,0,0
left\7cb5c0b7_nohash_2.wav,0,1
right\9e92ef0c_nohash_1.wav,0,2
stop\e0c782d5_nohash_2.wav,0,3
up\9dc1889e_nohash_0.wav,0,4
down\1dc86f91_nohash_0.wav,0,0
left\f568162b_nohash_0.wav,0,1
right\22cb56b3_nohash_1.wav,0,2
right\460209ac_nohash_2.wav,0,2
up\997867e7_nohash_0.wav,0,4
right\b6026214_nohash_0.wav,0,2
down\ef3367d9_nohash_8.wav,0,0
up\773e26f7_nohash_1.wav,0,4
stop\563aa4e6_nohash_4.wav,0,3
stop\7cf14c54_nohash_2.wav,0,3
left\0585b66d_nohash_4.wav,0,1
down\1c3f4fac_nohash_0.wav,0,0
left\106a6183_nohash_4.wav,0,1
down\bdee441c_nohash_1.wav,0,0
down\1d1fe0a0_nohash_0.wav,0,0
left\4d9e07cf_nohash_0.wav,0,1
left\d9aa8c90_nohash_3.wav,0,1
left\483e2a6f_nohash_0.wav,0,1
down\324210dd_nohash_4.wav,0,0
right\5525ff66_nohash_0.wav,0,2
up\1ed0b13d_nohash_2.wav,0,4
down\0137b3f4_nohash_3.wav,0,0
left\b76f6088_nohash_2.wav,0,1
stop\e7ea8b76_nohash_2.wav,0,3
left\05739450_nohash_1.wav,0,1
up\c71e3acc_nohash_0.wav,0,4
up\e0315cf6_nohash_0.wav,0,4
left\77655bdf_nohash_0.wav,0,1
left\3e31dffe_nohash_2.wav,0,1
up\3b195250_nohash_3.wav,0,4
left\89e59d18_nohash_0.wav,0,1
down\692a88e6_nohash_4.wav,0,0
up\2bdbe5f7_nohash_1.wav,0,4
left\fbb2f6cc_nohash_2.wav,0,1
left\e3e0f145_nohash_0.wav,0,1
left\98ea0818_nohash_0.wav,0,1
stop\ae927455_nohash_0.wav,0,3
left\a5d1becc_nohash_2.wav,0,1
down\ddedba85_nohash_9.wav,0,0
down\51c5601d_nohash_3.wav,0,0
right\471a0925_nohash_3.wav,0,2
right\c948d727_nohash_0.wav,0,2
left\f736ab63_nohash_3.wav,0,1
right\46a153d8_nohash_3.wav,0,2
stop\e6327279_nohash_2.wav,0,3
stop\62605293_nohash_1.wav,0,3
right\b0c0197e_nohash_0.wav,0,2
stop\05739450_nohash_1.wav,0,3
down\b66f4f93_nohash_4.wav,0,0
stop\f822b9bf_nohash_3.wav,0,3
stop\7e7ca854_nohash_1.wav,0,3
right\214ccb20_nohash_1.wav,0,2
right\38d78313_nohash_2.wav,0,2
down\924c1a04_nohash_2.wav,0,0
stop\4c3cddb8_nohash_0.wav,0,3
left\1d1fe0a0_nohash_0.wav,0,1
stop\893705bb_nohash_1.wav,0,3
left\8e05039f_nohash_0.wav,0,1
down\a9f38bae_nohash_2.wav,0,0
up\fd5ccd39_nohash_1.wav,0,4
up\4f086393_nohash_0.wav,0,4
left\d0faf7e4_nohash_1.wav,0,1
left\f2e59fea_nohash_4.wav,0,1
right\551e42e8_nohash_0.wav,0,2
left\d069e6ff_nohash_0.wav,0,1
stop\df1d5024_nohash_0.wav,0,3
up\61482e52_nohash_1.wav,0,4
down\d9d6559e_nohash_2.wav,0,0
left\3b195250_nohash_4.wav,0,1
up\171edea9_nohash_3.wav,0,4
right\6366f61a_nohash_2.wav,0,2
left\4ca37738_nohash_0.wav,0,1
stop\5a5721f8_nohash_0.wav,0,3
right\dc7ec25b_nohash_0.wav,0,2
down\a759efbc_nohash_0.wav,0,0
right\0f7266cf_nohash_3.wav,0,2
right\578d3efb_nohash_0.wav,0,2
stop\6a014b29_nohash_2.wav,0,3
left\9f7079fe_nohash_0.wav,0,1
stop\fe5c4a7a_nohash_0.wav,0,3
up\b69fe0e2_nohash_2.wav,0,4
left\f5626af6_nohash_0.wav,0,1
left\57152045_nohash_1.wav,0,1
down\d7559b2d_nohash_0.wav,0,0
down\dc2222d7_nohash_0.wav,0,0
down\f0522ff4_nohash_2.wav,0,0
stop\190821dc_nohash_2.wav,0,3
right\8e05039f_nohash_3.wav,0,2
down\5cf1ecce_nohash_4.wav,0,0
left\b4aa9fef_nohash_4.wav,0,1
right\eaa83485_nohash_4.wav,0,2
up\bdd22e4d_nohash_3.wav,0,4
up\c50f55b8_nohash_2.wav,0,4
left\efab2cbd_nohash_0.wav,0,1
left\20fd451f_nohash_0.wav,0,1
left\18e910f4_nohash_3.wav,0,1
down\40b60ae9_nohash_0.wav,0,0
down\152491bc_nohash_0.wav,0,0
stop\acfd5b5e_nohash_0.wav,0,3
up\10ace7eb_nohash_2.wav,0,4
right\65846c5f_nohash_0.wav,0,2
stop\f632210f_nohash_0.wav,0,3
right\692a88e6_nohash_3.wav,0,2
up\cb72dfb6_nohash_3.wav,0,4
down\dea820ce_nohash_2.wav,0,0
right\9a7c1f83_nohash_4.wav,0,2
right\37dca74f_nohash_3.wav,0,2
up\41777abb_nohash_0.wav,0,4
up\4b3a7ad5_nohash_1.wav,0,4
down\b69002d4_nohash_1.wav,0,0
right\87d5e978_nohash_0.wav,0,2
down\ef3367d9_nohash_2.wav,0,0
up\52bfbce8_nohash_0.wav,0,4
up\435f9f9e_nohash_1.wav,0,4
right\44715c1c_nohash_0.wav,0,2
down\611d2b50_nohash_2.wav,0,0
stop\cc592808_nohash_1.wav,0,3
down\e9287461_nohash_0.wav,0,0
down\b29f8b23_nohash_0.wav,0,0
up\30f31e42_nohash_2.wav,0,4
right\dca2797e_nohash_2.wav,0,2
up\0cb74144_nohash_1.wav,0,4
up\ec21c46b_nohash_1.wav,0,4
down\eb0676ec_nohash_2.wav,0,0
stop\6c968bd9_nohash_2.wav,0,3
left\c93d5e22_nohash_4.wav,0,1
down\18f8afd5_nohash_3.wav,0,0
stop\7f9eb952_nohash_4.wav,0,3
up\daf230ac_nohash_0.wav,0,4
left\90e72357_nohash_2.wav,0,1
down\a7216980_nohash_3.wav,0,0
up\9712cce0_nohash_0.wav,0,4
down\256c0a05_nohash_3.wav,0,0
down\11321027_nohash_0.wav,0,0
right\77def3ee_nohash_0.wav,0,2
right\daf230ac_nohash_0.wav,0,2
down\5188de0d_nohash_1.wav,0,0
down\f2f0d244_nohash_1.wav,0,0
right\f822b9bf_nohash_1.wav,0,2
up\7fb54718_nohash_0.wav,0,4
down\cd3331a6_nohash_0.wav,0,0
down\173ae793_nohash_0.wav,0,0
right\94d370bf_nohash_0.wav,0,2
stop\365908bd_nohash_3.wav,0,3
down\c24d96eb_nohash_0.wav,0,0
stop\11860c84_nohash_2.wav,0,3
left\fa52ddf6_nohash_4.wav,0,1
left\f5341341_nohash_4.wav,0,1
down\e0344f60_nohash_0.wav,0,0
stop\37dca74f_nohash_1.wav,0,3
down\1daa5ada_nohash_1.wav,0,0
stop\122c5aa7_nohash_3.wav,0,3
down\28e47b1a_nohash_4.wav,0,0
right\ddedba85_nohash_4.wav,0,2
left\9be15e93_nohash_4.wav,0,1
stop\b91b718c_nohash_2.wav,0,3
right\1eddce1d_nohash_0.wav,0,2
left\695c2127_nohash_1.wav,0,1
stop\caa7feaf_nohash_0.wav,0,3
stop\54aecbd5_nohash_3.wav,0,3
right\de650823_nohash_1.wav,0,2
down\f839238a_nohash_1.wav,0,0
left\d5b963aa_nohash_3.wav,0,1
left\b66f4f93_nohash_6.wav,0,1
left\3d794813_nohash_4.wav,0,1
right\d3831f6a_nohash_2.wav,0,2
down\64e48f55_nohash_0.wav,0,0
up\563aa4e6_nohash_2.wav,0,4
stop\23da904f_nohash_2.wav,0,3
down\525eaa62_nohash_1.wav,0,0
left\8625475c_nohash_0.wav,0,1
up\87d5e978_nohash_3.wav,0,4
down\2b5e346d_nohash_3.wav,0,0
up\d312f481_nohash_0.wav,0,4
left\0b7ee1a0_nohash_2.wav,0,1
left\3e31dffe_nohash_1.wav,0,1
stop\a8e25ebb_nohash_0.wav,0,3
left\43f57297_nohash_0.wav,0,1
left\09a7aa2a_nohash_0.wav,0,1
down\2cec1d47_nohash_0.wav,0,0
left\e82914c0_nohash_1.wav,0,1
left\4e99c1b7_nohash_1.wav,0,1
down\af8b2f2c_nohash_0.wav,0,0
up\5cf1ecce_nohash_1.wav,0,4
left\aa753bb9_nohash_1.wav,0,1
